,Modeltype,Scoretype,Datatype,Mean absolute error (mae),Mean squared error (mse),Standard Diviation (SD),Pearson correlation coefficient (r),90% Confidence interval,Coefficient of determination (r²),Spearman correlation coefficient,add. information,System
746,linearRegression,pKd pKi pIC50,ki,15.646917233687041,246.23524696554048,0.775970523319874,0.612641,[0.281 ~ 0.814],0.375329,0.067079,X-GRADE,010-MMP12
747,Ridge,delta G,ki,3.1701991979654705,10.708676325606028,0.948234094354246,-0.592196,[-0.803 ~ -0.251],0.350696,-0.040248,X-GRADE,010-MMP12
748,Ridge,Affinity Data Value,ki,204548.61933217244,50254082068.34289,91727.52453412591,-0.020602,[-0.418 ~ 0.383],0.000424,0.143447,X-GRADE,010-MMP12
749,Ridge,pKd pKi pIC50,ki,15.665521962073662,246.88906362269302,0.6955642356376418,0.592111,[0.251 ~ 0.803],0.350596,0.040248,X-GRADE,010-MMP12
750,Lasso,delta G,ki,2.871195777038059,8.833716913187354,0.7306204534962276,-0.508687,[-0.756 ~ -0.135],0.258763,-0.019608,X-GRADE,010-MMP12
751,Lasso,Affinity Data Value,ki,205942.14236077422,43679688278.049065,35601.86430400353,-0.278038,[-0.611 ~ 0.138],0.077305,0.102167,X-GRADE,010-MMP12
752,Lasso,pKd pKi pIC50,ki,15.814459573150097,251.81229283872128,0.5265530267223899,0.501313,[0.126 ~ 0.751],0.251314,0.019608,X-GRADE,010-MMP12
753,ElasticNet,delta G,ki,2.908037785568668,9.023680873917009,0.7276608829325137,-0.520192,[-0.762 ~ -0.151],0.2706,-0.040248,X-GRADE,010-MMP12
754,ElasticNet,Affinity Data Value,ki,142930.34626962573,20558944397.01004,11395.677372961563,0.028022,[-0.377 ~ 0.424],0.000785,0.126935,X-GRADE,010-MMP12
755,ElasticNet,pKd pKi pIC50,ki,15.786626044634545,250.89855297297365,0.5352902709605765,0.520334,[0.151 ~ 0.762],0.270748,0.040248,X-GRADE,010-MMP12
756,SVR,delta G,ki,2.2743972995298574,5.608930353428978,0.5949084231964475,-0.067541,[-0.456 ~ 0.343],0.004562,0.151703,X-GRADE,010-MMP12
757,SVR,Affinity Data Value,ki,140.78087572413017,19983.179409204753,12.797076854866047,0.054116,[-0.354 ~ 0.445],0.002929,0.27967,X-GRADE,010-MMP12
758,SVR,pKd pKi pIC50,ki,16.216968968154845,265.3146134096841,0.44675508586812146,0.075426,[-0.336 ~ 0.462],0.005689,-0.118679,X-GRADE,010-MMP12
759,DecisionTree,delta G,ki,1.9427777777777777,7.183516666666667,1.5937745398740117,-0.40884,[-0.696 ~ -0.01],0.16715,-0.198965,X-GRADE,010-MMP12
760,DecisionTree,Affinity Data Value,ki,24388.455,2602854554.112072,44811.18470890312,-0.116228,[-0.494 ~ 0.299],0.013509,-0.332819,X-GRADE,010-MMP12
761,DecisionTree,pKd pKi pIC50,ki,16.520555555555553,274.62159444444444,1.0253954371212775,0.517777,[0.148 ~ 0.761],0.268093,0.491196,X-GRADE,010-MMP12
762,RandomForest,delta G,ki,2.593122222222222,7.422875946666663,0.6526837442437181,-0.402946,[-0.692 ~ -0.002],0.162366,0.011352,X-GRADE,010-MMP12
763,RandomForest,Affinity Data Value,ki,32882.27561138889,2860912581.266494,42186.09769632172,-0.013433,[-0.412 ~ 0.39],0.00018,0.067079,X-GRADE,010-MMP12
764,RandomForest,pKd pKi pIC50,ki,16.09186111111111,260.738160345,0.4652961473322374,0.469518,[0.085 ~ 0.733],0.220447,0.137255,X-GRADE,010-MMP12
765,XGBoost,delta G,ki,2.5001836861504447,7.1119564900763566,0.9376192092895508,-0.350024,[-0.659 ~ 0.059],0.122517,-0.027864,X-GRADE,010-MMP12
766,XGBoost,Affinity Data Value,ki,38883.84137830946,3024804894.8197064,53943.93359375,-0.050454,[-0.442 ~ 0.358],0.002546,0.042312,X-GRADE,010-MMP12
767,XGBoost,pKd pKi pIC50,ki,16.420590741899282,271.7037871375193,0.7550597190856934,0.322979,[-0.089 ~ 0.641],0.104315,-0.00516,X-GRADE,010-MMP12
768,linearRegression,delta G,kd,3.07883190558597,10.438866661915887,0.5491574276557191,-0.389801,[-0.684 ~ 0.013],0.151944,-0.095975,X-GRADE,010-MMP12
769,linearRegression,Affinity Data Value,kd,128540.83782927645,21160383762.20853,70427.17116397741,0.598694,[0.26 ~ 0.806],0.358434,0.30031,X-GRADE,010-MMP12
770,linearRegression,pKd pKi pIC50,kd,15.47839099413807,241.57381605928978,0.4346466934185103,0.324772,[-0.088 ~ 0.642],0.105477,0.095975,X-GRADE,010-MMP12
771,Ridge,delta G,kd,3.0937652039087036,10.508731792487556,0.5779247475983521,-0.289761,[-0.619 ~ 0.126],0.083961,-0.065015,X-GRADE,010-MMP12
772,Ridge,Affinity Data Value,kd,164643.51096009894,30052270516.668484,54266.57125253618,0.46904,[0.084 ~ 0.732],0.219998,0.226006,X-GRADE,010-MMP12
773,Ridge,pKd pKi pIC50,kd,15.447932056837962,240.6769453593512,0.42371643483397275,0.290044,[-0.125 ~ 0.619],0.084125,0.065015,X-GRADE,010-MMP12
774,Lasso,delta G,kd,2.844312798500585,8.966516661404082,0.3950039790972817,-0.007919,[-0.408 ~ 0.394],6.3e-05,0.079463,X-GRADE,010-MMP12
775,Lasso,Affinity Data Value,kd,301177.0784673812,93074237549.3951,48647.51277251074,-0.16848,[-0.533 ~ 0.249],0.028386,0.075335,X-GRADE,010-MMP12
776,Lasso,pKd pKi pIC50,kd,15.563756246232193,244.5278339249564,0.27188408852235435,0.002558,[-0.399 ~ 0.403],7e-06,-0.065015,X-GRADE,010-MMP12
777,ElasticNet,delta G,kd,2.9035920399515676,9.33711395682949,0.41665089825658597,-0.089203,[-0.473 ~ 0.323],0.007957,0.077399,X-GRADE,010-MMP12
778,ElasticNet,Affinity Data Value,kd,198626.01386222435,39611876421.63532,12632.598652875777,-0.012945,[-0.412 ~ 0.39],0.000168,0.184727,X-GRADE,010-MMP12
779,ElasticNet,pKd pKi pIC50,kd,15.547886975924326,244.01331363908696,0.29385920356065653,0.040271,[-0.367 ~ 0.434],0.001622,-0.102167,X-GRADE,010-MMP12
780,SVR,delta G,kd,1.9770630033532417,4.465081639266137,0.5666999890683354,0.670232,[0.368 ~ 0.844],0.449211,0.510836,X-GRADE,010-MMP12
781,SVR,Affinity Data Value,kd,1012.0196812165264,1024347.2013540055,12.63444128893207,-0.040099,[-0.434 ~ 0.367],0.001608,0.058824,X-GRADE,010-MMP12
782,SVR,pKd pKi pIC50,kd,16.2313124747829,266.806282126303,0.4524153115299885,-0.682026,[-0.85 ~ -0.387],0.465159,-0.54386,X-GRADE,010-MMP12
783,DecisionTree,delta G,kd,3.5749999999999997,18.020394444444445,2.3392034626141807,0.123014,[-0.292 ~ 0.499],0.015133,0.032175,X-GRADE,010-MMP12
784,DecisionTree,Affinity Data Value,kd,498818.2327777778,2506779956899.4805,1502651.0622838205,-0.025107,[-0.422 ~ 0.38],0.00063,0.510081,X-GRADE,010-MMP12
785,DecisionTree,pKd pKi pIC50,kd,15.492222222222223,247.40652222222218,2.074236509842943,-0.14052,[-0.513 ~ 0.276],0.019746,-0.033423,X-GRADE,010-MMP12
786,RandomForest,delta G,kd,2.4805777777777767,6.874816252222216,0.5164130347591311,0.05235,[-0.356 ~ 0.444],0.00274,0.159959,X-GRADE,010-MMP12
787,RandomForest,Affinity Data Value,kd,388056.4475828889,252401212595.37933,319082.0699188357,-0.040691,[-0.434 ~ 0.366],0.001656,0.168215,X-GRADE,010-MMP12
788,RandomForest,pKd pKi pIC50,kd,15.825638888888887,252.56070214055555,0.3931398193540421,0.230339,[-0.188 ~ 0.578],0.053056,0.023736,X-GRADE,010-MMP12
789,XGBoost,delta G,kd,3.450045318603516,13.445936576328092,0.9829265475273132,-0.15103,[-0.52 ~ 0.266],0.02281,0.0258,X-GRADE,010-MMP12
790,XGBoost,Affinity Data Value,kd,501700.3924728732,388697811795.3176,370786.28125,0.025127,[-0.38 ~ 0.422],0.000631,0.149639,X-GRADE,010-MMP12
791,XGBoost,pKd pKi pIC50,kd,15.445868065092299,240.49673810136332,0.672730028629303,0.376724,[-0.028 ~ 0.676],0.141921,-0.009288,X-GRADE,010-MMP12
792,linearRegression,delta G,all,2.8209793587657424,8.718299446197197,0.7352580955791616,-0.406795,[-0.694 ~ -0.007],0.165482,-0.108359,GRADE,010-MMP12
793,linearRegression,Affinity Data Value,all,216376.47396929146,51004274964.79845,64696.01265307003,0.401901,[0.001 ~ 0.691],0.161525,0.420021,GRADE,010-MMP12
794,linearRegression,pKd pKi pIC50,all,15.799660063059662,251.49112212922734,0.5392238920143548,0.406741,[0.007 ~ 0.694],0.165438,0.108359,GRADE,010-MMP12
795,Ridge,delta G,all,2.8203570772854913,8.712025698649864,0.7323718231569624,-0.405914,[-0.694 ~ -0.006],0.164766,-0.108359,GRADE,010-MMP12
796,Ridge,Affinity Data Value,all,222478.8212149491,53379353713.10998,62310.517304062865,0.391291,[-0.011 ~ 0.685],0.153109,0.415893,GRADE,010-MMP12
797,Ridge,pKd pKi pIC50,all,15.79910770954547,251.47537039608466,0.5371073341056595,0.40586,[0.006 ~ 0.694],0.164722,0.108359,GRADE,010-MMP12
798,Lasso,delta G,all,2.7763463603314964,8.42191147531869,0.6981366767642548,-0.398746,[-0.689 ~ 0.003],0.158998,-0.104231,GRADE,010-MMP12
799,Lasso,Affinity Data Value,all,239594.8185118705,60362281733.45092,54375.16284717261,0.330764,[-0.081 ~ 0.646],0.109405,0.424149,GRADE,010-MMP12
800,Lasso,pKd pKi pIC50,all,15.829496269155648,252.45153883477178,0.5119997763257436,0.398687,[-0.003 ~ 0.689],0.158951,0.104231,GRADE,010-MMP12
801,ElasticNet,delta G,all,2.812722892880153,8.660264446449201,0.7253579309029423,-0.404471,[-0.693 ~ -0.004],0.163597,-0.120743,GRADE,010-MMP12
802,ElasticNet,Affinity Data Value,all,178196.6906412235,31981650115.470146,15085.904877232442,-0.111792,[-0.491 ~ 0.303],0.012497,0.108359,GRADE,010-MMP12
803,ElasticNet,pKd pKi pIC50,all,15.806745802088013,251.72164547904902,0.5289540102923899,0.403525,[0.003 ~ 0.692],0.162832,0.120743,GRADE,010-MMP12
804,SVR,delta G,all,1.757108131037941,3.477574888018501,0.40257190209032623,0.326648,[-0.085 ~ 0.643],0.106699,0.550052,GRADE,010-MMP12
805,SVR,Affinity Data Value,all,457.10665990739096,212794.27607691978,61.88667741410354,-0.084439,[-0.469 ~ 0.328],0.00713,0.131063,GRADE,010-MMP12
806,SVR,pKd pKi pIC50,all,16.616687823397335,278.76750584583164,0.30037904201958915,-0.376567,[-0.675 ~ 0.029],0.141803,-0.611971,GRADE,010-MMP12
807,DecisionTree,delta G,all,2.6327777777777777,10.672916666666666,2.074377788609525,-0.199926,[-0.556 ~ 0.218],0.03997,-0.235057,GRADE,010-MMP12
808,DecisionTree,Affinity Data Value,all,20970.06888888889,3229680270.4821553,52820.240267166926,0.262082,[-0.155 ~ 0.6],0.068687,-0.121964,GRADE,010-MMP12
809,DecisionTree,pKd pKi pIC50,all,16.183333333333334,265.51827777777777,1.2838605218271077,0.066773,[-0.343 ~ 0.455],0.004459,0.056164,GRADE,010-MMP12
810,RandomForest,delta G,all,2.0637000000000003,4.776174806666667,0.6598536681214512,0.230785,[-0.187 ~ 0.578],0.053262,0.27967,GRADE,010-MMP12
811,RandomForest,Affinity Data Value,all,114506.24391066667,29517492807.90339,128085.27909321919,0.067536,[-0.343 ~ 0.456],0.004561,0.052632,GRADE,010-MMP12
812,RandomForest,pKd pKi pIC50,all,16.136144444444444,262.6692306444445,0.49209764049198385,0.118215,[-0.297 ~ 0.496],0.013975,-0.042312,GRADE,010-MMP12
813,XGBoost,delta G,all,1.139169487423367,2.1404049948439736,0.9424765706062317,0.361899,[-0.046 ~ 0.666],0.130971,0.180599,GRADE,010-MMP12
814,XGBoost,Affinity Data Value,all,102952.3090592448,18580880060.05918,135571.046875,0.093141,[-0.32 ~ 0.476],0.008675,0.069143,GRADE,010-MMP12
815,XGBoost,pKd pKi pIC50,all,17.07925944540236,295.1009806638498,0.5950002670288086,-0.462117,[-0.728 ~ -0.075],0.213552,-0.21775,GRADE,010-MMP12
816,linearRegression,delta G,ki,2.808058863388326,8.692678522054372,0.8294329419007699,-0.418585,[-0.702 ~ -0.021],0.175213,-0.114551,GRADE,010-MMP12
817,linearRegression,Affinity Data Value,ki,172495.301156462,37133872605.73807,85902.99086826752,0.312748,[-0.101 ~ 0.634],0.097812,0.403509,GRADE,010-MMP12
818,linearRegression,pKd pKi pIC50,ki,15.851824852823857,253.1161633710029,0.608458876342713,0.418579,[0.021 ~ 0.702],0.175208,0.114551,GRADE,010-MMP12
819,Ridge,delta G,ki,2.8056140157531013,8.670156412272606,0.8220173756196514,-0.416783,[-0.701 ~ -0.019],0.173708,-0.114551,GRADE,010-MMP12
820,Ridge,Affinity Data Value,ki,186157.34549723042,40958205978.450806,79395.96103367278,0.295225,[-0.12 ~ 0.622],0.087158,0.386997,GRADE,010-MMP12
821,Ridge,pKd pKi pIC50,ki,15.851255956875747,253.10157307639423,0.6030182253744111,0.416777,[0.019 ~ 0.701],0.173703,0.114551,GRADE,010-MMP12
822,Lasso,delta G,ki,2.6853095799664053,7.925301956220121,0.7525841474820805,-0.395363,[-0.687 ~ 0.007],0.156312,-0.073271,GRADE,010-MMP12
823,Lasso,Affinity Data Value,ki,223247.18726316537,52790447654.48819,54324.55661679024,0.101308,[-0.312 ~ 0.483],0.010263,0.25903,GRADE,010-MMP12
824,Lasso,pKd pKi pIC50,ki,15.937934869180006,255.8967248097111,0.5520868258934717,0.395409,[-0.007 ~ 0.687],0.156348,0.073271,GRADE,010-MMP12
825,ElasticNet,delta G,ki,2.7689095401910455,8.426203043572762,0.7902840104315584,-0.409132,[-0.696 ~ -0.01],0.167389,-0.089783,GRADE,010-MMP12
826,ElasticNet,Affinity Data Value,ki,159267.4414041253,25615320930.575485,15786.017169647044,-0.099765,[-0.481 ~ 0.314],0.009953,0.143447,GRADE,010-MMP12
827,ElasticNet,pKd pKi pIC50,ki,15.878925067269513,253.99524192328104,0.5780905956938029,0.408563,[0.009 ~ 0.696],0.166924,0.089783,GRADE,010-MMP12
828,SVR,delta G,ki,1.8188366614741527,3.848065678829678,0.5100122105929195,0.167609,[-0.25 ~ 0.533],0.028093,0.25903,GRADE,010-MMP12
829,SVR,Affinity Data Value,ki,194.04479971131542,38722.419952289885,32.577506672869234,-0.056752,[-0.447 ~ 0.352],0.003221,0.162023,GRADE,010-MMP12
830,SVR,pKd pKi pIC50,ki,16.581686253124985,277.5571883194118,0.37662288262971566,-0.211396,[-0.564 ~ 0.207],0.044688,-0.30031,GRADE,010-MMP12
831,DecisionTree,delta G,ki,2.8505555555555557,9.816005555555556,1.4168832078514297,-0.286828,[-0.617 ~ 0.129],0.082271,-0.107717,GRADE,010-MMP12
832,DecisionTree,Affinity Data Value,ki,37252.69944444444,2622782242.9865165,35142.015244765535,-0.547348,[-0.778 ~ -0.188],0.299589,-0.547026,GRADE,010-MMP12
833,DecisionTree,pKd pKi pIC50,ki,15.903888888888892,255.21847222222226,0.6223928337522636,0.176664,[-0.241 ~ 0.539],0.03121,-0.111601,GRADE,010-MMP12
834,RandomForest,delta G,ki,2.5612944444444437,7.584644901666664,0.6892307022289867,-0.329905,[-0.645 ~ 0.082],0.108837,-0.190918,GRADE,010-MMP12
835,RandomForest,Affinity Data Value,ki,73008.51524661112,20921771572.764904,124865.70113008704,-0.228032,[-0.576 ~ 0.19],0.051998,-0.186791,GRADE,010-MMP12
836,RandomForest,pKd pKi pIC50,ki,16.044466666666665,259.61151472777783,0.527744068046269,0.20157,[-0.217 ~ 0.557],0.040631,-0.075335,GRADE,010-MMP12
837,XGBoost,delta G,ki,1.5482909138997394,3.1917840720163824,0.782228410243988,0.175387,[-0.243 ~ 0.538],0.030761,0.273478,GRADE,010-MMP12
838,XGBoost,Affinity Data Value,ki,87013.60817165798,20852253181.947357,128085.4375,0.134172,[-0.282 ~ 0.508],0.018002,0.034056,GRADE,010-MMP12
839,XGBoost,pKd pKi pIC50,ki,16.75903476291233,283.1705604612009,0.5667786598205566,0.142754,[-0.274 ~ 0.514],0.020379,0.054696,GRADE,010-MMP12
840,linearRegression,delta G,kd,3.044293434983546,10.079793842149094,0.6395928588892115,-0.439691,[-0.715 ~ -0.047],0.193328,-0.104231,GRADE,010-MMP12
841,linearRegression,Affinity Data Value,kd,275409.16545103374,77731778216.58284,43377.403197010826,0.226456,[-0.192 ~ 0.575],0.051282,0.391125,GRADE,010-MMP12
842,linearRegression,pKd pKi pIC50,kd,15.564435648635996,244.08186526035024,0.46895248286113317,0.43968,[0.047 ~ 0.715],0.193319,0.104231,GRADE,010-MMP12
843,Ridge,delta G,kd,3.0423362406475887,10.064739241927315,0.6342756799129035,-0.438219,[-0.714 ~ -0.045],0.192036,-0.104231,GRADE,010-MMP12
844,Ridge,Affinity Data Value,kd,280403.8322088741,80450601000.89049,42712.04477583327,0.21099,[-0.207 ~ 0.564],0.044517,0.397317,GRADE,010-MMP12
845,Ridge,pKd pKi pIC50,kd,15.564225099962597,244.07882844635282,0.46505392468461926,0.438207,[0.045 ~ 0.714],0.192025,0.104231,GRADE,010-MMP12
846,Lasso,delta G,kd,2.9922432197280306,9.702497975112816,0.58409041466737,-0.434438,[-0.711 ~ -0.041],0.188736,-0.087719,GRADE,010-MMP12
847,Lasso,Affinity Data Value,kd,287628.34710207087,84535436161.34415,42489.728169445894,0.054408,[-0.354 ~ 0.446],0.00296,0.267286,GRADE,010-MMP12
848,Lasso,pKd pKi pIC50,kd,15.597163840237585,245.12534468639075,0.4282543145168483,0.434404,[0.041 ~ 0.711],0.188707,0.087719,GRADE,010-MMP12
849,ElasticNet,delta G,kd,3.0098066254127462,9.827584627478123,0.5936901382953932,-0.432826,[-0.71 ~ -0.039],0.187338,-0.087719,GRADE,010-MMP12
850,ElasticNet,Affinity Data Value,kd,196089.01017164986,38670489692.92314,14818.382661353118,-0.120236,[-0.497 ~ 0.295],0.014457,0.095975,GRADE,010-MMP12
851,ElasticNet,pKd pKi pIC50,kd,15.583946600498987,244.71164735561368,0.43515626101297344,0.433312,[0.039 ~ 0.711],0.187759,0.087719,GRADE,010-MMP12
852,SVR,delta G,kd,2.363485035208361,5.91899029625851,0.4411364574341349,0.115938,[-0.299 ~ 0.494],0.013442,0.157895,GRADE,010-MMP12
853,SVR,Affinity Data Value,kd,1012.1417060504823,1025325.2846218417,29.729414371978994,-0.094564,[-0.477 ~ 0.318],0.008942,0.122807,GRADE,010-MMP12
854,SVR,pKd pKi pIC50,kd,16.12840751303557,262.6469230548596,0.37730275307436195,-0.136408,[-0.509 ~ 0.28],0.018607,-0.159959,GRADE,010-MMP12
855,DecisionTree,delta G,kd,2.998333333333333,11.36135,2.027201135665735,0.115578,[-0.299 ~ 0.494],0.013358,0.049924,GRADE,010-MMP12
856,DecisionTree,Affinity Data Value,kd,411563.6038888889,2651239178021.438,1575390.1737645061,-0.0805,[-0.466 ~ 0.331],0.00648,0.065388,GRADE,010-MMP12
857,DecisionTree,pKd pKi pIC50,kd,15.527222222222226,246.34081666666668,1.6333363567621297,-0.07242,[-0.46 ~ 0.338],0.005245,-0.066356,GRADE,010-MMP12
858,RandomForest,delta G,kd,2.4852166666666657,6.671105367222218,0.7536229377988332,0.137811,[-0.278 ~ 0.51],0.018992,0.209494,GRADE,010-MMP12
859,RandomForest,Affinity Data Value,kd,201957.36837666668,63670148324.07486,151272.61661750136,0.077233,[-0.334 ~ 0.464],0.005965,0.236326,GRADE,010-MMP12
860,RandomForest,pKd pKi pIC50,kd,16.015750000000004,259.50921385611116,0.5087657757738486,-0.34299,[-0.654 ~ 0.067],0.117642,-0.391125,GRADE,010-MMP12
861,XGBoost,delta G,kd,2.1400721327463783,5.082837232387735,0.7238214612007141,0.096896,[-0.316 ~ 0.479],0.009389,0.298246,GRADE,010-MMP12
862,XGBoost,Affinity Data Value,kd,209775.44728298613,95374760552.10512,238099.4375,0.006094,[-0.396 ~ 0.406],3.7e-05,0.044376,GRADE,010-MMP12
863,XGBoost,pKd pKi pIC50,kd,16.122372491624624,262.25218329577416,0.4952532947063446,0.101152,[-0.312 ~ 0.482],0.010232,-0.00516,GRADE,010-MMP12
864,linearRegression,delta G,all,1.412118951991967,2.47150134909288,0.3129029825183661,0.637474,[0.131 ~ 0.88],0.406373,0.539394,X-GRADE,005-Cath-D
865,linearRegression,Affinity Data Value,all,89667.21432444738,9148123335.48083,33286.447790898914,0.645005,[0.144 ~ 0.883],0.416032,0.648485,X-GRADE,005-Cath-D
866,linearRegression,pKd pKi pIC50,all,17.879750854293466,323.15886098098173,0.22575668174792815,-0.626218,[-0.876 ~ -0.113],0.392149,-0.515152,X-GRADE,005-Cath-D
867,Ridge,delta G,all,1.410912336915505,2.47069500253554,0.29432688500845144,0.658085,[0.166 ~ 0.888],0.433076,0.6,X-GRADE,005-Cath-D
868,Ridge,Affinity Data Value,all,99122.83800913321,11246029711.782005,37693.22446366982,0.669261,[0.186 ~ 0.892],0.447911,0.69697,X-GRADE,005-Cath-D
869,Ridge,pKd pKi pIC50,all,17.892884892877117,323.6267668945817,0.21589183960144692,-0.658107,[-0.888 ~ -0.166],0.433105,-0.6,X-GRADE,005-Cath-D
870,Lasso,delta G,all,1.4105134196848568,2.4945600228242006,0.2548986860316044,0.70072,[0.242 ~ 0.903],0.491008,0.575758,X-GRADE,005-Cath-D
871,Lasso,Affinity Data Value,all,47415.10130081022,2781051813.022613,30757.1940934413,0.791727,[0.425 ~ 0.935],0.626832,0.745455,X-GRADE,005-Cath-D
872,Lasso,pKd pKi pIC50,all,17.906557070803547,324.055221897698,0.18566574544986028,-0.688472,[-0.899 ~ -0.22],0.473993,-0.587879,X-GRADE,005-Cath-D
873,ElasticNet,delta G,all,1.401035643753671,2.4696632187579732,0.25736763580099237,0.725515,[0.289 ~ 0.912],0.526372,0.587879,X-GRADE,005-Cath-D
874,ElasticNet,Affinity Data Value,all,93008.51905626249,8836251376.198551,13627.26192576939,0.760185,[0.358 ~ 0.924],0.577881,0.757576,X-GRADE,005-Cath-D
875,ElasticNet,pKd pKi pIC50,all,17.892926540863865,323.59518468566387,0.18855016659709956,-0.719479,[-0.91 ~ -0.277],0.517651,-0.587879,X-GRADE,005-Cath-D
876,SVR,delta G,all,1.3707524288044446,2.322923772957611,0.23512891615891157,0.844689,[0.548 ~ 0.953],0.713499,0.866667,X-GRADE,005-Cath-D
877,SVR,Affinity Data Value,all,296.8660125865339,88349.06860023638,16.042813184070013,0.739535,[0.317 ~ 0.917],0.546913,0.781818,X-GRADE,005-Cath-D
878,SVR,pKd pKi pIC50,all,18.15488583652219,333.0693859243705,0.1759328166255041,-0.83034,[-0.948 ~ -0.514],0.689464,-0.830303,X-GRADE,005-Cath-D
879,DecisionTree,delta G,all,1.6692,4.189311999999999,1.6011998626030415,0.287367,[-0.315 ~ 0.725],0.08258,0.250933,X-GRADE,005-Cath-D
880,DecisionTree,Affinity Data Value,all,16.2822,285.02572799999996,3.3468791433214315,-0.503467,[-0.826 ~ 0.068],0.253479,-0.456958,X-GRADE,005-Cath-D
881,DecisionTree,pKd pKi pIC50,all,18.4312,344.77706,0.9954843042459283,-0.333818,[-0.748 ~ 0.268],0.111435,-0.075037,X-GRADE,005-Cath-D
882,RandomForest,delta G,all,1.5361499999999988,2.717335796999997,0.257527584736083,0.447303,[-0.139 ~ 0.802],0.20008,0.430303,X-GRADE,005-Cath-D
883,RandomForest,Affinity Data Value,all,3173.6796194999997,13145989.945196534,1753.6679188333198,0.267234,[-0.334 ~ 0.714],0.071414,0.224242,X-GRADE,005-Cath-D
884,RandomForest,pKd pKi pIC50,all,18.38117,341.123673593,0.21441933704775834,-0.370746,[-0.766 ~ 0.228],0.137452,-0.442424,X-GRADE,005-Cath-D
885,XGBoost,delta G,all,1.557051118469238,3.1572153525074245,0.5153932571411133,0.390821,[-0.206 ~ 0.776],0.152741,0.381818,X-GRADE,005-Cath-D
886,XGBoost,Affinity Data Value,all,63434.74561249999,4713432229.931603,26258.142578125,0.274051,[-0.328 ~ 0.718],0.075104,0.284848,X-GRADE,005-Cath-D
887,XGBoost,pKd pKi pIC50,all,18.369808795166016,341.6603515433316,0.8207197189331055,-0.21295,[-0.685 ~ 0.385],0.045348,-0.054545,X-GRADE,005-Cath-D
888,linearRegression,delta G,ki,1.6505361188721577,3.9895509774784514,0.31912456894897323,0.254818,[-0.346 ~ 0.708],0.064932,0.139394,X-GRADE,005-Cath-D
889,linearRegression,Affinity Data Value,ki,112365.20996060413,14655301306.38053,45047.96106516773,-0.272612,[-0.717 ~ 0.329],0.074317,-0.357576,X-GRADE,005-Cath-D
890,linearRegression,pKd pKi pIC50,ki,17.32196203412068,303.2453906771036,0.23413907177447013,-0.252199,[-0.706 ~ 0.349],0.063604,-0.139394,X-GRADE,005-Cath-D
891,Ridge,delta G,ki,1.6013940824398383,3.790487974382473,0.294881768915617,0.319183,[-0.283 ~ 0.741],0.101878,0.236364,X-GRADE,005-Cath-D
892,Ridge,Affinity Data Value,ki,125295.94225992635,17368707350.368965,40860.98193756113,-0.102489,[-0.62 ~ 0.477],0.010504,-0.212121,X-GRADE,005-Cath-D
893,Ridge,pKd pKi pIC50,ki,17.37059026493782,304.9584783757987,0.2162604955075479,-0.31905,[-0.741 ~ 0.283],0.101793,-0.236364,X-GRADE,005-Cath-D
894,Lasso,delta G,ki,1.562974004258061,3.5895456797755747,0.29800297450189206,0.382214,[-0.216 ~ 0.772],0.146088,0.030303,X-GRADE,005-Cath-D
895,Lasso,Affinity Data Value,ki,37114.96516452032,1725337829.651094,22233.502403878916,0.633576,[0.125 ~ 0.878],0.401419,0.442424,X-GRADE,005-Cath-D
896,Lasso,pKd pKi pIC50,ki,17.428331871987858,307.01260159971645,0.2184754048197101,-0.374319,[-0.768 ~ 0.224],0.140115,-0.042424,X-GRADE,005-Cath-D
897,ElasticNet,delta G,ki,1.5507889326123603,3.530256892919122,0.29850840260095085,0.41766,[-0.175 ~ 0.788],0.17444,0.224242,X-GRADE,005-Cath-D
898,ElasticNet,Affinity Data Value,ki,73048.34377915348,5511100123.145196,13231.476117825065,0.713642,[0.266 ~ 0.908],0.509285,0.6,X-GRADE,005-Cath-D
899,ElasticNet,pKd pKi pIC50,ki,17.42300438123844,306.85698851497386,0.21921991895184503,-0.412611,[-0.786 ~ 0.181],0.170248,-0.224242,X-GRADE,005-Cath-D
900,SVR,delta G,ki,1.338153933775408,2.370482379674167,0.2912625518229434,0.839444,[0.535 ~ 0.951],0.704666,0.842424,X-GRADE,005-Cath-D
901,SVR,Affinity Data Value,ki,99.54934277189906,9952.90723907895,7.705845428014373,0.737529,[0.313 ~ 0.917],0.543949,0.781818,X-GRADE,005-Cath-D
902,SVR,pKd pKi pIC50,ki,17.88477256045014,323.48423604721205,0.22093013104657894,-0.835228,[-0.95 ~ -0.525],0.697607,-0.806061,X-GRADE,005-Cath-D
903,DecisionTree,delta G,ki,3.815599999999999,20.10053,2.7798419019793195,-0.841326,[-0.951 ~ -0.54],0.70783,-0.849331,X-GRADE,005-Cath-D
904,DecisionTree,Affinity Data Value,ki,11.5622,136.622248,0.0,,[nan ~ nan],0.0,,X-GRADE,005-Cath-D
905,DecisionTree,pKd pKi pIC50,ki,18.8952,358.346548,1.746505367870365,0.780039,[0.4 ~ 0.931],0.608461,0.658539,X-GRADE,005-Cath-D
906,RandomForest,delta G,ki,1.5995699999999997,3.029575763,0.2642928430737398,0.325001,[-0.277 ~ 0.744],0.105626,0.321212,X-GRADE,005-Cath-D
